0;1
15.973411;5.041593
14.894952;-30.776072
18.024239;-27.902706
-26.620169;15.918505
-6.8979664;30.53572
14.214434;14.478625
3.1927385;13.642091
25.738781;-2.8262584
29.270174;-0.37259975
8.940088;14.163257
27.930367;14.513129
6.610684;31.724863
3.9201405;-15.751948
9.471097;18.087454
-18.855911;18.139181
28.605621;-2.132888
1.1181161;-4.705445
19.569324;-15.659097
-3.6871028;-17.875183
-31.708635;-14.218201
3.6183946;23.124317
22.929508;-21.974892
18.233046;3.4716048
-19.33212;20.900328
16.365717;3.9472506
25.905088;1.9304007
19.197449;23.727943
22.883814;-18.399351
-8.3992815;-15.170445
5.91898;-24.20458
-10.848993;-1.2123485
-7.6122446;5.5389376
8.428578;-0.99462396
1.8782717;13.426825
11.480304;21.818747
21.54206;4.7442675
-16.642467;16.9578
-24.912535;-9.750508
-21.051271;6.5916166
8.206683;-25.252848
29.015236;20.906784
-11.054276;-12.389601
9.9603;-12.955709
-16.878525;-13.643863
6.6711693;-15.028151
-6.691265;12.372563
13.011542;-12.066449
-10.237135;26.239119
26.241644;10.050154
-15.982287;-5.242482
-23.927185;-1.0911534
-16.88746;24.191372
21.584188;-2.5630198
10.528588;21.61643
-6.9965525;29.700966
12.514118;-20.340689
16.950018;-25.230188
7.7916923;18.962534
-25.425297;-0.86197114
10.021342;4.2411313
10.266016;-22.481647
-25.756464;-8.9910555
-23.881922;-5.6244617
8.777227;-30.626034
-2.07455;-35.16924
22.043022;-20.953943
28.638191;-11.104426
-8.192181;-21.810417
-21.9732;22.445631
-12.16312;12.309861
0.039297305;12.487236
-19.119177;-6.9287367
34.137424;-2.4777899
-7.419383;13.564595
-5.3558264;-22.15287
-20.548565;-2.4831202
-20.541061;21.12656
7.463446;-0.6905171
14.051698;13.0448
-24.536545;-4.634683
-1.2251664;30.727785
11.040961;-11.793497
-16.185738;11.346291
-4.242779;-26.459501
-9.588513;32.012226
20.544283;-26.549421
-14.964454;8.640817
4.306511;-1.2019289
-6.370701;-32.31357
-14.339715;16.5998
-6.5204477;-16.371159
24.105558;-24.82907
-16.800714;-13.548358
20.892155;-0.87844855
13.280344;-8.05074
-6.038566;2.318232
-3.551679;7.5810766
-13.602556;1.8100346
-8.626014;-1.6509417
30.100977;2.5778832
5.746818;9.842446
8.903267;-25.64771
27.617588;-4.6472645
-16.083963;-23.852678
1.8251667;23.698217
-1.9459286;0.8124186
-7.5547028;28.400478
14.106631;18.80841
4.3683147;-37.506992
-5.464129;5.7069473
11.815055;15.8673725
2.8689752;-7.521373
9.286191;-13.478231
5.1944566;-4.128956
32.083755;-5.084953
28.527496;12.597527
24.004936;-12.565762
-21.225744;-11.041937
-18.64466;-2.0978878
-5.7715063;9.349223
25.006592;-20.472645
-1.2945293;21.378784
16.130882;10.823194
-6.043704;29.226856
-9.989298;24.769463
-16.35845;20.711887
0.7265715;-11.033791
6.8846507;-21.243177
-2.9424138;11.772813
5.2884526;8.02089
-15.610642;-22.380682
-22.597626;-10.7682495
7.340767;-26.6349
6.8639693;-16.831583
4.2581143;6.845703
1.940545;29.79355
21.807426;16.048607
-17.42759;7.9022512
-14.665578;2.4511762
-3.2702413;7.2355494
1.4985094;-14.215577
6.8416715;22.869658
29.527456;8.114214
11.043493;23.368597
6.9822145;10.042187
-11.922524;31.030941
0.6865009;-25.069096
26.386728;2.3432956
13.653138;-5.3124084
5.3524585;-0.9605419
-4.240665;36.13251
24.391048;12.605959
33.29134;6.1809525
12.5236845;-6.3698606
15.626926;-14.047462
-25.703896;1.2879328
-23.271696;10.639322
10.360328;11.385981
-10.333182;26.0133
6.501911;-27.25277
-29.448076;-16.718985
19.495811;22.140316
2.273913;-7.744677
24.299519;7.402548
0.38000178;-17.965588
-5.18077;-26.501734
-10.440388;-14.936865
13.926212;6.899147
28.186745;13.567068
-26.029171;-3.546149
-23.478083;-10.926629
-12.885057;18.413057
14.741755;-24.097351
21.274773;23.940311
9.227726;-4.4492383
-19.10715;-14.014136
-19.800756;17.028334
-2.8464253;29.793041
14.336065;3.7231627
-21.877132;4.330133
-24.118801;1.5550884
15.335633;4.878888
20.907896;21.859667
-11.870092;21.904173
-12.014388;-11.714229
-14.892269;7.158683
0.5754;11.495344
-9.542639;3.0135915
-13.205575;-7.056868
34.70976;-1.7520303
0.069420755;24.716404
16.691381;-8.896283
-6.072469;-30.684372
-6.0471187;-0.29858977
-22.530819;3.1303027
-20.325602;8.183674
-25.972359;-10.654307
28.754286;10.360956
-4.479752;15.046444
0.06592498;24.689056
29.949757;-7.9753103
17.018703;-9.055062
-20.650862;6.385248
-20.429707;2.0399702
-24.035233;17.474525
27.678282;4.263331
12.623144;12.295932
25.841677;-14.053343
-6.3079677;-33.690445
-18.456142;5.629832
-18.538485;11.858153
-3.1441407;-27.946564
23.847908;20.033773
2.9637039;8.795783
10.4633;-3.012494
7.8608427;-30.96758
-13.88131;-21.18088
5.6755247;-29.257181
29.55428;2.1921513
3.974575;13.832542
-18.18821;4.7970614
13.9090805;-23.12043
14.148477;-18.887262
-17.783535;13.636437
7.8576946;4.2082467
-18.356682;19.617743
21.822426;0.30932432
3.9473271;22.402205
18.323626;7.683726
-10.530472;-20.442137
9.937723;9.917123
16.821747;21.232517
18.796438;28.562077
4.4044347;-28.65555
9.651901;6.6786494
-23.551962;-9.092731
-4.6259828;23.593666
-17.78246;25.075779
10.13172;-12.24759
25.995718;-21.28098
-4.13504;9.06278
29.815012;-1.2459959
-4.1938486;-18.062391
22.44903;-27.327116
-19.329563;-8.1956415
-23.451422;-15.516691
-16.035107;-16.648487
18.568432;-7.727562
-17.495708;-3.751194
21.95717;4.081231
28.084375;16.652613
18.41969;18.724476
25.95725;1.8855053
-7.887548;-22.877403
15.151899;-23.085262
5.8951535;-17.86845
23.754211;6.100756
-12.925586;18.062834
6.986244;-13.94336
6.082839;-31.441792
9.739514;-25.983612
-17.99605;23.364843
4.1860757;16.159067
-11.258261;-3.0097582
16.820726;-3.432381
27.830568;8.87935
19.053114;-27.217274
20.253551;-26.743078
20.316362;-18.481194
4.474208;-19.343626
5.584391;-26.81115
-15.839461;1.8610677
-25.19075;-8.326361
14.203141;32.993565
-5.9500194;-16.991228
-12.178148;-0.77787083
-2.8305418;-18.12144
24.277254;15.478195
-20.216812;23.838514
-10.831012;23.589653
-3.1089008;-19.513346
19.112705;-8.006479
3.1665237;-21.835794
15.768307;-30.974794
-4.9708257;-31.376253
-20.54233;7.0696163
19.925919;-29.873535
-0.06208015;29.159382
6.0166297;-35.262096
-4.330094;22.19483
19.142673;23.734026
-0.639601;8.327555
17.518354;2.5001187
-18.32442;20.634396
15.547765;-29.946373
-21.300558;3.0098882
17.659483;18.498749
34.799976;-13.796727
20.651379;-15.009726
-20.46608;18.844929
16.446926;14.628533
12.19696;23.207445
-22.232311;26.108398
-1.2292554;-4.4477262
-13.476687;-21.433277
3.726852;-27.271923
25.166138;0.062117178
3.9110322;-9.090544
10.5176735;-29.40433
-15.414246;-11.5903845
25.06329;-16.897669
-14.963852;12.299125
15.40955;23.886827
18.664433;13.08971
18.12311;16.223185
5.9514484;5.0253763
7.2817917;-23.751049
35.653084;10.385667
-12.578421;-10.132352
-19.091265;22.287746
34.509933;-1.9512225
-20.287313;-10.998776
-13.812718;-3.2489774
25.398598;13.858208
-5.100479;-20.073622
-0.26077735;5.9168625
22.307045;16.160948
32.384075;-12.776432
6.9102745;20.7518
7.030299;-30.702868
8.894579;-22.814697
16.474669;21.095512
-0.298654;31.022316
9.44339;31.639694
25.650858;21.317053
15.495289;23.312765
3.7733421;11.304649
11.738282;-19.708149
17.91981;9.221023
24.86571;-13.155276
-16.679174;23.215368
-8.705124;24.16296
-20.991228;-27.532293
-19.648516;3.9874475
16.97734;-29.795145
1.7030853;3.843312
-0.08137354;-12.732617
-26.745176;-8.045796
-8.929644;31.238169
-10.931418;-15.976795
23.609163;3.429019
-8.299609;-15.899928
30.798819;8.408454
-14.6372595;-5.201834
-6.371524;-10.832357
-20.159824;-8.612663
7.2445865;-1.4367818
25.965439;23.674408
-15.895143;-10.682739
1.5663042;-9.974721
8.438907;-22.793772
28.534489;-20.100103
-8.283561;-6.2626276
17.51234;17.00624
-23.190218;10.551486
15.189575;-17.502432
-28.743675;9.110315
1.604499;-9.977914
18.923029;21.586979
-3.4406822;24.571838
11.01047;4.348157
-9.143784;-11.71568
-2.241154;15.394555
-1.8451135;-15.979056
-9.039481;10.332394
5.0692344;-16.577175
5.66717;-22.84809
-10.088854;-6.0687904
-29.39825;-11.623765
22.40844;-3.7780104
1.475316;-19.686096
16.48262;-17.006884
-0.9588338;29.997652
-4.4009166;-1.4667809
6.825044;29.9774
-5.6611094;4.279633
3.8953261;13.070151
-11.772868;-30.057133
14.080032;-7.6325035
-11.8176155;15.6774435
-3.843196;-32.88041
19.939402;8.800673
11.205903;21.99381
27.610884;1.1951351
4.891739;-17.74072
11.217837;18.719908
-21.198143;-4.5386443
5.008509;-13.793771
11.540522;-11.436142
10.618994;-21.541637
30.077799;6.4374046
-24.883978;-9.16483
-35.690178;9.26292
17.398403;16.5679
-34.754135;8.767298
-6.9526577;-22.190653
16.606266;-0.1316664
16.927206;-27.76106
20.769566;7.201342
24.234325;15.767857
-23.194878;22.566004
-21.892408;-8.690607
15.823463;-6.307097
-25.077585;-12.245427
-35.583645;-1.9163548
-3.8452764;28.372467
18.206066;-16.640703
9.294962;-8.752953
1.1382539;23.805468
7.3571377;-4.1824627
4.822315;-18.607067
2.8383057;-14.771062
-16.303461;11.369022
-35.64357;-1.9079832
14.308437;11.995624
14.033142;-26.44539
-23.11361;-3.046145
7.6615777;-25.526049
-19.75565;-2.594089
-12.375422;9.390005
26.88882;6.108522
-10.672589;-10.088265
-5.6304216;11.135261
3.1464162;-25.060635
14.653836;-2.8995275
2.703021;-8.755056
9.381038;-4.0366044
11.2495985;-21.291834
-19.140064;20.784054
-2.7439113;19.810274
19.338444;-5.1013703
2.95919;-19.036978
-11.342108;20.973782
20.66466;-23.630386
-21.404356;-6.5864816
18.261677;7.5669193
-8.035593;-7.0541945
-14.441763;-1.3102708
8.044592;-11.566315
19.962463;-25.659214
22.670902;-22.48898
17.918468;25.884308
1.3541465;0.85377854
-2.8031723;9.903102
8.008107;-5.4637184
4.9154034;20.346378
16.88207;9.970522
28.36904;-6.450793
1.3825487;-14.914632
-3.6548107;10.07825
-35.495956;3.391041
-5.979806;-25.06679
15.966758;-4.628547
1.8988333;-18.533352
-15.295842;-9.774985
12.228869;16.171312
-4.6246395;18.64375
24.007996;-17.973953
16.340584;-10.92101
-12.893237;-0.48407727
-4.639978;22.03153
-6.095886;3.1149807
-11.900979;0.668176
18.126238;-5.947055
23.658348;-17.395555
15.534369;-17.959007
26.555733;12.067208
14.7164345;-24.148617
8.99279;-4.3161097
-22.39832;21.880104
-23.315195;-3.7917786
-23.216608;-9.58905
1.6020029;-29.240273
-35.533447;-1.9248459
3.4694374;-27.60631
-28.491678;1.2239131
-12.4268;13.224161
7.163852;-10.253228
13.161462;19.51814
2.924498;-16.634008
16.68906;-11.168047
-9.542967;-21.753263
-12.35578;-5.6505094
-11.958662;-5.5118723
-4.2411885;2.0426428
-15.645231;-4.171929
1.9353194;-30.051723
-3.294616;-18.160427
21.373041;-8.739419
16.365213;-27.666313
15.370101;9.215151
-19.82535;4.5775385
-17.901403;11.717525
10.974207;6.2751875
24.254307;12.549569
1.7141188;9.361631
-6.6101007;-0.7218947
4.948453;-33.62137
-12.226815;-0.7145335
21.852432;-0.47321874
-11.449826;22.464258
-31.525667;-3.3397171
30.764858;4.880419
-20.561972;-5.705416
13.469995;1.2059747
17.419155;4.064992
21.020578;-27.65736
15.383692;-9.572438
24.755238;-8.488683
11.353638;3.9036455
-14.099259;6.4269156
1.7576251;-26.537806
31.690413;11.613532
10.752627;-2.4110906
29.860016;14.226286
-14.577489;-21.665754
0.07888694;-6.756079
21.006609;-1.1464361
-19.599012;16.175076
28.722586;5.536519
-9.527331;7.0359592
-4.753545;-19.02829
-1.0970339;-23.691374
-17.555353;3.973119
-14.134702;18.059618
-17.68019;-24.254202
0.5467805;-33.81368
27.25486;4.0004025
19.521278;-0.79448146
4.091209;12.383532
4.624985;12.6688595
-15.190052;20.761986
21.77865;-3.868102
-6.533718;4.1298018
21.79676;-28.390745
28.623594;-8.841816
33.48602;10.691435
-18.955603;11.142915
24.049204;-10.147603
-20.432173;17.944414
10.764562;-1.1448051
6.1238604;12.146091
-23.33218;-7.685653
-0.64612013;14.49147
11.14718;-23.937237
12.706955;11.276418
1.8187829;-15.890928
20.411772;-5.9969535
-2.7038412;-12.961767
4.0245614;-26.338184
13.3332205;27.697008
1.5821084;-20.570364
-8.85848;17.250765
22.254057;12.814783
24.660976;22.400766
-6.5806746;-12.409399
10.048082;-26.877806
-17.46168;17.961143
-13.438224;-4.8194294
-12.34737;2.262947
-5.017938;-25.773651
13.571417;-18.870945
15.661106;19.209454
21.930546;15.979022
18.971481;-30.63256
10.519044;-9.431307
-21.414635;3.7732143
-11.695563;7.1674094
10.175475;21.721937
8.7463045;-2.5778086
-17.465593;-3.7949483
28.279007;15.949411
23.649702;-23.179346
-1.5506698;29.25196
6.0739236;-16.252998
17.6378;0.55545634
7.1653075;15.914331
-0.08150064;-12.732479
18.582449;-4.903834
-9.591155;-2.3770902
4.423071;-21.286499
5.7178698;1.5390584
-18.324291;-15.3002205
-16.272036;-0.30620468
-19.256565;8.927464
-15.864968;-28.309769
10.936553;25.1842
-19.734959;9.634826
37.034233;3.8627398
35.29941;5.0017905
-2.480114;1.7864982
23.093325;8.05397
20.76792;21.201393
12.394399;2.2981722
12.019902;23.224752
-18.014713;8.725475
29.550604;-4.419964
26.19835;18.926086
-10.6408205;12.965407
-2.6520088;-16.598885
24.100111;5.800694
16.805378;-24.187069
3.8105202;20.31576
2.096605;30.980955
23.551064;-26.191954
-12.468062;30.676842
-0.24378335;11.84437
29.925646;-7.7612224
20.70783;-23.840616
-11.388707;-26.181557
-24.445576;1.0847971
15.368539;17.054453
-28.427965;19.42218
-6.8668094;-23.804462
-25.655222;15.049238
28.483873;-3.2745752
1.2530953;24.515957
-2.7460046;-18.18409
4.857898;-9.040838
-15.954403;24.337402
6.8398395;-12.477202
8.276519;4.121048
6.3390493;12.808136
-6.0193577;-19.329466
-8.90627;1.1536288
5.9398284;3.8983748
14.463443;-30.309425
16.953222;-13.898445
-18.64467;25.050531
13.200718;1.0063065
-12.751233;24.253214
-7.6980023;-3.9570737
-0.6814866;-27.055164
13.793712;24.917513
3.9987109;23.248823
6.9887156;-18.351635
-10.155368;-27.395147
9.438794;-12.602058
10.608703;15.94421
9.235946;-28.751833
-6.4144382;-6.5449862
-30.63168;13.615901
-26.312344;-19.229416
13.125229;-4.753936
-29.398567;-0.5619045
-8.423669;6.609544
5.142781;-20.899288
-3.6406686;9.640172
-5.184185;-18.756891
-4.0560617;-19.037031
-12.654557;13.112032
-23.215656;-11.70084
23.618717;0.34295666
8.603774;14.061961
17.169413;-23.17033
25.831188;-1.7433813
-30.670013;0.93075395
17.838959;-23.523806
-2.0649655;27.350304
