voisinage;min_cluster_size;distance;K;silhouette;Cal-Harabasz;DBCV;non_classes;perplexity;wordEmbedding;docEmbedding;docEmbedding2
26;14;euclidean;3;-0.2068287454259261;127.28267182705575;0.026331281464512503;8933;;cbow;Moyenne;TF
29;11;euclidean;3;-0.30603423014928904;468.38952610844814;0.017581241798141297;7296;;cbow;Moyenne;TF
29;10;euclidean;3;-0.30603423014928904;468.38952610844814;0.017581241798141297;7296;;cbow;Moyenne;TF
34;10;euclidean;3;-0.30314243354651654;481.2352067925089;0.013360852820129141;7245;;cbow;Moyenne;TF
34;11;euclidean;3;-0.30314243354651654;481.2352067925089;0.013360852820129141;7245;;cbow;Moyenne;TF
33;10;euclidean;3;-0.29047884230906984;495.35597789307957;0.01281928852125307;7194;;cbow;Moyenne;TF
33;11;euclidean;3;-0.29047884230906984;495.35597789307957;0.01281928852125307;7194;;cbow;Moyenne;TF
33;12;euclidean;3;-0.29047884230906984;495.35597789307957;0.01281928852125307;7194;;cbow;Moyenne;TF
33;13;euclidean;3;-0.29047884230906984;495.35597789307957;0.01281928852125307;7194;;cbow;Moyenne;TF
33;14;euclidean;3;-0.29047884230906984;495.35597789307957;0.01281928852125307;7194;;cbow;Moyenne;TF
40;10;euclidean;4;-0.25932061882358515;59.582840931426986;0.012808850175035585;9111;;cbow;Moyenne;TF
40;11;euclidean;4;-0.25932061882358515;59.582840931426986;0.012808850175035585;9111;;cbow;Moyenne;TF
40;12;euclidean;4;-0.25932061882358515;59.582840931426986;0.012808850175035585;9111;;cbow;Moyenne;TF
22;12;euclidean;4;-0.505191544356433;75.33678221537737;0.012771934689528603;9011;;cbow;Moyenne;TF
22;11;euclidean;4;-0.505191544356433;75.33678221537737;0.012771934689528603;9011;;cbow;Moyenne;TF
22;14;euclidean;4;-0.505191544356433;75.33678221537737;0.012771934689528603;9011;;cbow;Moyenne;TF
22;13;euclidean;4;-0.505191544356433;75.33678221537737;0.012771934689528603;9011;;cbow;Moyenne;TF
22;10;euclidean;4;-0.505191544356433;75.33678221537737;0.012771934689528603;9011;;cbow;Moyenne;TF
20;13;euclidean;3;-0.18820803382839543;204.47133036116557;0.011303293336691961;8595;;cbow;Moyenne;TF
20;12;euclidean;3;-0.18820803382839543;204.47133036116557;0.011303293336691961;8595;;cbow;Moyenne;TF
20;14;euclidean;3;-0.18820803382839543;204.47133036116557;0.011303293336691961;8595;;cbow;Moyenne;TF
42;10;euclidean;3;-0.1959530737084938;165.2845240534076;0.007862852098595604;8729;;cbow;Moyenne;TF
42;14;euclidean;3;-0.1959530737084938;165.2845240534076;0.007862852098595604;8729;;cbow;Moyenne;TF
42;13;euclidean;3;-0.1959530737084938;165.2845240534076;0.007862852098595604;8729;;cbow;Moyenne;TF
42;12;euclidean;3;-0.1959530737084938;165.2845240534076;0.007862852098595604;8729;;cbow;Moyenne;TF
42;11;euclidean;3;-0.1959530737084938;165.2845240534076;0.007862852098595604;8729;;cbow;Moyenne;TF
19;13;euclidean;3;-0.18785458542056627;203.57821706895854;0.007732792826874457;8586;;cbow;Moyenne;TF
19;14;euclidean;3;-0.18785458542056627;203.57821706895854;0.007732792826874457;8586;;cbow;Moyenne;TF
41;13;euclidean;3;-0.194645034299859;169.1517221718793;0.00763730865683236;8706;;cbow;Moyenne;TF
41;10;euclidean;3;-0.194645034299859;169.1517221718793;0.00763730865683236;8706;;cbow;Moyenne;TF
41;11;euclidean;3;-0.194645034299859;169.1517221718793;0.00763730865683236;8706;;cbow;Moyenne;TF
41;12;euclidean;3;-0.194645034299859;169.1517221718793;0.00763730865683236;8706;;cbow;Moyenne;TF
41;14;euclidean;3;-0.194645034299859;169.1517221718793;0.00763730865683236;8706;;cbow;Moyenne;TF
43;10;euclidean;3;-0.20053341968198043;154.21697651867657;0.007061438458413994;8775;;cbow;Moyenne;TF
43;12;euclidean;3;-0.20053341968198043;154.21697651867657;0.007061438458413994;8775;;cbow;Moyenne;TF
43;14;euclidean;3;-0.20053341968198043;154.21697651867657;0.007061438458413994;8775;;cbow;Moyenne;TF
43;13;euclidean;3;-0.20053341968198043;154.21697651867657;0.007061438458413994;8775;;cbow;Moyenne;TF
43;11;euclidean;3;-0.20053341968198043;154.21697651867657;0.007061438458413994;8775;;cbow;Moyenne;TF
38;14;euclidean;4;-0.261672975948665;59.78558555103729;0.006910083646228715;9104;;cbow;Moyenne;TF
38;10;euclidean;4;-0.261672975948665;59.78558555103729;0.006910083646228715;9104;;cbow;Moyenne;TF
38;11;euclidean;4;-0.261672975948665;59.78558555103729;0.006910083646228715;9104;;cbow;Moyenne;TF
38;12;euclidean;4;-0.261672975948665;59.78558555103729;0.006910083646228715;9104;;cbow;Moyenne;TF
38;13;euclidean;4;-0.261672975948665;59.78558555103729;0.006910083646228715;9104;;cbow;Moyenne;TF
44;10;euclidean;3;-0.20759147197640118;136.47322235614982;0.006609062072943977;8839;;cbow;Moyenne;TF
44;11;euclidean;3;-0.20759147197640118;136.47322235614982;0.006609062072943977;8839;;cbow;Moyenne;TF
44;12;euclidean;3;-0.20759147197640118;136.47322235614982;0.006609062072943977;8839;;cbow;Moyenne;TF
44;13;euclidean;3;-0.20759147197640118;136.47322235614982;0.006609062072943977;8839;;cbow;Moyenne;TF
44;14;euclidean;3;-0.20759147197640118;136.47322235614982;0.006609062072943977;8839;;cbow;Moyenne;TF
30;13;euclidean;3;-0.20814708193174972;133.87815695647063;0.004404182253092755;8896;;cbow;Moyenne;TF
30;14;euclidean;3;-0.20814708193174972;133.87815695647063;0.004404182253092755;8896;;cbow;Moyenne;TF
30;11;euclidean;3;-0.20814708193174972;133.87815695647063;0.004404182253092755;8896;;cbow;Moyenne;TF
30;12;euclidean;3;-0.20814708193174972;133.87815695647063;0.004404182253092755;8896;;cbow;Moyenne;TF
